Filename, Translated Messages, Translated Source Words, Translated Target Words, Fuzzy Messages, Fuzzy Source Words, Untranslated Messages, Untranslated Source Words, Total Message, Total Source Words, Review Messages, Review Source Words
./CustBranding_pl.po,  2, 11, 12, 0, 0, 0, 0, 2, 11
./DALService_pl.po,  0, 0, 0, 1, 3, 1, 14, 2, 17
./DataExport_pl.po,  2, 10, 10, 0, 0, 0, 0, 2, 10
./DataImportFilter_pl.po,  2, 14, 15, 0, 0, 0, 0, 2, 14
./DataImportResult_pl.po,  2, 14, 14, 0, 0, 0, 0, 2, 14
./DataImport_pl.po,  2, 10, 10, 0, 0, 0, 0, 2, 10
./DriverStatus_pl.po,  2, 13, 11, 0, 0, 0, 0, 2, 13
./ForgotPwd_pl.po,  2, 6, 6, 0, 0, 0, 0, 2, 6
./GuestContainerPage_pl.po,  1, 1, 3, 0, 0, 0, 0, 1, 1
./LDAPConfiguration_pl.po,  1, 11, 11, 1, 3, 0, 0, 2, 14
./LoggingMgmt_pl.po,  2, 9, 9, 0, 0, 0, 0, 2, 9
./Login_pl.po,  2, 4, 4, 0, 0, 0, 0, 2, 4
./MetricsService_pl.po,  0, 0, 0, 1, 2, 1, 12, 2, 14
./NotificationService_pl.po,  0, 0, 0, 1, 2, 1, 12, 2, 14
./PageAdministration_pl.po,  2, 12, 11, 0, 0, 0, 0, 2, 12
./PortalConfiguration_pl.po,  2, 11, 11, 0, 0, 0, 0, 2, 11
./PortletAdministration_pl.po,  2, 9, 9, 0, 0, 0, 0, 2, 9
./ProvisionService_pl.po,  0, 0, 0, 1, 2, 1, 12, 2, 14
./PwdChg_pl.po,  2, 6, 6, 0, 0, 0, 0, 2, 6
./PwdSync_pl.po,  2, 8, 8, 0, 0, 0, 0, 2, 8
./RoleService_pl.po,  0, 0, 0, 1, 2, 1, 12, 2, 14
./SSOConfig_pl.po,  0, 0, 0, 1, 4, 1, 6, 2, 10
./ThemeMgmt_pl.po,  2, 11, 11, 0, 0, 0, 0, 2, 11
./UserAppAdmin_pl.po,  2, 13, 14, 0, 0, 0, 0, 2, 13
./BlueGloss_pl.po,  2, 6, 7, 0, 0, 0, 0, 2, 6
./IDMStandard_pl.po,  2, 5, 5, 0, 0, 0, 0, 2, 5
./Linen_pl.po,  2, 5, 6, 0, 0, 0, 0, 2, 5
./Manilla_pl.po,  2, 5, 6, 0, 0, 0, 0, 2, 5
./Medico_pl.po,  2, 5, 6, 0, 0, 0, 0, 2, 5
./Neptune_pl.po,  0, 0, 0, 1, 4, 1, 1, 2, 5
./CoreComplexPrefEditorPortlet_include_pl.po,  3, 3, 4, 0, 0, 0, 0, 3, 3
./PortalPageSearchDefault_include_pl.po,  9, 22, 24, 0, 0, 0, 0, 9, 22
./PortalUserGroupSelection_pl.po,  45, 231, 198, 0, 0, 0, 0, 45, 231
./AdminListRsrc_pl.po,  12, 29, 28, 1, 4, 0, 0, 13, 33
./AdminTreeRsrc_pl.po,  23, 54, 56, 8, 20, 1, 4, 32, 78
./AppConfigAdminTreeRsrc_pl.po,  9, 34, 32, 0, 0, 0, 0, 9, 34
./CacheHolderCustPortletRsrc_pl.po,  24, 88, 77, 0, 0, 0, 0, 24, 88
./CacheHolderPortletRsrc_pl.po,  55, 272, 240, 0, 0, 0, 0, 55, 272
./ChangeAdminCredentialsResource_pl.po,  61, 433, 414, 50, 218, 9, 59, 120, 710
./ConfigPortletRsrc_pl.po,  29, 101, 108, 0, 0, 0, 0, 29, 101
./CustomBrandingPortletRsrc_pl.po,  135, 739, 710, 2, 111, 0, 0, 137, 850
./DriverStatusRsrc_pl.po,  13, 93, 89, 2, 4, 0, 0, 15, 97
./PortalPageAdminStrings_pl.po,  144, 839, 736, 0, 0, 0, 0, 144, 839
./PortalPageNameDetailStrings_pl.po,  13, 61, 56, 0, 0, 0, 0, 13, 61
./PortalPortletSelectorRsrc_pl.po,  64, 283, 264, 0, 0, 0, 0, 64, 283
./PortalSharedPagePickerStrings_pl.po,  20, 146, 132, 0, 0, 0, 0, 20, 146
./PortletPreferenceSheetRsrc_pl.po,  91, 390, 377, 0, 0, 0, 0, 91, 390
./PortletSettingSheetRsrc_pl.po,  68, 294, 277, 0, 0, 0, 0, 68, 294
./PortalPageControllerRsrc_pl.po,  4, 17, 14, 0, 0, 0, 0, 4, 17
./RenderPagePortletRsrc_pl.po,  4, 12, 14, 0, 0, 0, 0, 4, 12
./LayoutPickerStrings_pl.po,  17, 99, 85, 0, 0, 0, 0, 17, 99
./LayoutSelectorStrings_pl.po,  39, 295, 255, 0, 0, 0, 0, 39, 295
./PortalGroupPageDefaultsRsrc_pl.po,  8, 60, 57, 0, 0, 0, 0, 8, 60
./PortalPagePermissionsRsrc_pl.po,  19, 144, 142, 0, 0, 0, 0, 19, 144
./PortalPortletPermissionsRsrc_pl.po,  21, 190, 178, 0, 0, 0, 0, 21, 190
./PortalSecurityAssignRsrc_pl.po,  23, 239, 209, 1, 8, 0, 0, 24, 247
./PortalUserGroupSelectionRsrc_pl.po,  3, 15, 14, 0, 0, 0, 0, 3, 15
./PortalDataExportRsrc_pl.po,  23, 136, 127, 2, 33, 2, 22, 27, 191
./PortalDataImportFilterRsrc_pl.po,  37, 189, 185, 3, 33, 0, 0, 40, 222
./PortalDataImportResultRsrc_pl.po,  20, 77, 80, 1, 8, 0, 0, 21, 85
./PortalDataImportRsrc_pl.po,  15, 108, 98, 1, 18, 0, 0, 16, 126
./PortalUrlHelperRsrc_pl.po,  3, 14, 16, 0, 0, 0, 0, 3, 14
./PortletTreeRsrc_pl.po,  12, 35, 33, 0, 0, 0, 0, 12, 35
./RegistrationPortletRsrc_pl.po,  82, 614, 545, 0, 0, 0, 0, 82, 614
./RegistrationCategoryPortletRsrc_pl.po,  10, 30, 27, 0, 0, 0, 0, 10, 30
./SSOConfRsrc_pl.po,  0, 0, 0, 4, 20, 0, 0, 4, 20
./SubLoggingPortletRsrc_pl.po,  20, 58, 58, 19, 228, 0, 0, 39, 286
./ThemeSelectorRsrc_pl.po,  31, 129, 124, 1, 5, 1, 23, 33, 157
./WSPortletRsrc_pl.po,  0, 0, 0, 1, 6, 2, 10, 3, 16
./WfConfigRsrc_pl.po,  56, 215, 219, 1, 6, 0, 0, 57, 221
./HTMLComplexPrefEditorHelpRsrc_pl.po,  1, 2, 4, 1, 318, 0, 0, 2, 320
./ThemePreviewRsrc_pl.po,  34, 112, 114, 0, 0, 0, 0, 34, 112
./PermissionsRsrc_pl.po,  15, 17, 17, 64, 328, 14, 99, 93, 444
./SSOAdminRsrc_pl.po,  9, 9, 9, 40, 172, 21, 133, 70, 314
./SSORsrc_pl.po,  2, 2, 2, 15, 61, 15, 110, 32, 173
./IDMResourceRsrc_pl.po,  0, 0, 0, 1, 1, 32, 201, 33, 202
./RoleRsrc_pl.po,  0, 0, 0, 10, 10, 67, 429, 77, 439
./ScriptingRsrc_pl.po,  3, 27, 30, 2, 10, 4, 52, 9, 89
./SystemCommentRsrc_pl.po,  50, 259, 245, 6, 44, 2, 21, 58, 324
./ProvisioningServiceRsrc_pl.po,  129, 966, 850, 0, 0, 0, 0, 129, 966
./PersistRsrc_pl.po,  25, 223, 243, 0, 0, 0, 0, 25, 223
./XSLTCPortletRsrc_pl.po,  9, 113, 99, 0, 0, 0, 0, 9, 113
./APWAInterceptorsRsrc_pl.po,  11, 45, 46, 0, 0, 0, 0, 11, 45
./ResReportRsrc_pl.po,  63, 186, 195, 0, 0, 0, 0, 63, 186
./ResourceRsrc_pl.po,  37, 111, 117, 1, 2, 0, 0, 38, 113
./ParamLookupRsrc_pl.po,  20, 177, 161, 0, 0, 0, 0, 20, 177
./DelProxySrvRsrc_pl.po,  15, 92, 100, 0, 0, 0, 0, 15, 92
./SecurityContextRsrc_pl.po,  0, 0, 0, 36, 246, 87, 717, 123, 963
./LogConfiguratorRsrc_pl.po,  3, 17, 20, 1, 4, 0, 0, 4, 21
./SoapRsrc_pl.po,  5, 38, 31, 1, 8, 0, 0, 6, 46
./ParamListHelpRsrc_pl.po,  2, 218, 185, 0, 0, 0, 0, 2, 218
./ParamListRsrc_pl.po,  32, 234, 217, 0, 0, 0, 0, 32, 234
./TeamLookupRsrc_pl.po,  31, 233, 214, 0, 0, 0, 0, 31, 233
./ServiceRsrc_pl.po,  19, 115, 121, 0, 0, 0, 0, 19, 115
./VdxServiceRsrc_pl.po,  18, 228, 189, 0, 0, 0, 0, 18, 228
./VirtualDirectoryImplRsrc_pl.po,  6, 43, 41, 0, 0, 0, 0, 6, 43
./ListAttestationRequestsRsrc_pl.po,  15, 24, 22, 46, 194, 3, 22, 64, 240
./AttestationRsrc_pl.po,  57, 111, 120, 89, 605, 30, 594, 176, 1310
./CommentsListRsrc_pl.po,  0, 0, 0, 7, 29, 0, 0, 7, 29
./MakeRequestDetailRsrc_pl.po,  2, 3, 3, 8, 37, 2, 13, 12, 53
./RequestDetailRsrc_pl.po,  5, 36, 34, 27, 81, 0, 0, 32, 117
./RequestListRsrc_pl.po,  11, 16, 15, 37, 198, 1, 4, 49, 218
./TaskDetailRsrc_pl.po,  10, 16, 16, 25, 89, 1, 1, 36, 106
./TaskListRsrc_pl.po,  4, 6, 6, 21, 153, 6, 46, 31, 205
./ListAssignmentsRsrc_pl.po,  38, 73, 71, 8, 28, 0, 0, 46, 101
./ListNrfRequestsRsrc_pl.po,  34, 71, 67, 7, 9, 0, 0, 41, 80
./ListRolesRsrc_pl.po,  24, 68, 69, 8, 13, 1, 6, 33, 87
./NRFRsrc_pl.po,  426, 2206, 2097, 223, 1467, 39, 584, 688, 4257
./GenericPasswordRsrc_pl.po,  7, 46, 40, 2, 5, 0, 0, 9, 51
./LoginAdminRsrc_pl.po,  10, 53, 47, 3, 15, 0, 0, 13, 68
./LoginRsrc_pl.po,  18, 95, 91, 6, 32, 8, 25, 32, 152
./WorkflowRsrc_pl.po,  188, 1672, 1797, 33, 265, 97, 628, 318, 2565
./LocalePreferenceRsrc_pl.po,  11, 32, 29, 5, 18, 1, 14, 17, 64
./TagRsrc_pl.po,  0, 0, 0, 1, 5, 0, 0, 1, 5
./APWARsrc_pl.po,  440, 2363, 2178, 75, 521, 4, 29, 519, 2913
./CommonRsrc_pl.po,  42, 44, 42, 31, 69, 10, 34, 83, 147
./GwtNrfRsrc_pl.po,  85, 167, 169, 318, 1309, 102, 1499, 505, 2975
./EntityImageUploadPortletRsrc_pl.po,  23, 205, 191, 0, 0, 0, 0, 23, 205
./FileUploadPortletHelpRsrc_pl.po,  2, 97, 88, 0, 0, 0, 0, 2, 97
./FileUploadPortletRsrc_pl.po,  23, 204, 193, 0, 0, 0, 0, 23, 204
./OrgChartControlRsrc_pl.po,  13, 44, 39, 0, 0, 0, 0, 13, 44
./IdentityActionsRsrc_pl.po,  37, 142, 161, 1, 5, 0, 0, 38, 147
./Simile_ExhibitRsrc_pl.po,  83, 287, 267, 1, 3, 0, 0, 84, 290
./UiCtrlTagRsrc_pl.po,  1, 22, 18, 0, 0, 0, 0, 1, 22
./UiRendererRsrc_pl.po,  2, 18, 15, 0, 0, 0, 0, 2, 18
./DrvControlJSRsrc_pl.po,  4, 22, 16, 1, 6, 0, 0, 5, 28
./ResourceRequestCtrlJSRsrc_pl.po,  20, 35, 36, 1, 10, 0, 0, 21, 45
./TplControlJSRsrc_pl.po,  8, 43, 41, 0, 0, 0, 0, 8, 43
./UIControlJSRsrc_pl.po,  81, 636, 561, 1, 10, 4, 59, 86, 705
./UIControlRegistryRsrc_pl.po,  99, 488, 473, 10, 26, 5, 30, 114, 544
./VirtualDataExceptionRsrc_pl.po,  111, 1602, 1573, 5, 61, 7, 164, 123, 1827
./EboPortalAggExcRsrc_pl.po,  51, 433, 462, 0, 0, 0, 0, 51, 433
./AccessoryPortlets_pl.po,  2, 5, 5, 0, 0, 0, 0, 2, 5
./AdminContainer_pl.po,  1, 1, 1, 0, 0, 0, 0, 1, 1
./AdminPortlets_pl.po,  2, 14, 12, 0, 0, 0, 0, 2, 14
./AdminShared_pl.po,  1, 1, 1, 0, 0, 0, 0, 1, 1
./DirectoryManagement_pl.po,  1, 2, 2, 0, 0, 0, 0, 1, 2
./GeneralContainer_pl.po,  1, 1, 1, 0, 0, 0, 0, 1, 1
./GeneralShared_pl.po,  1, 1, 1, 0, 0, 0, 0, 1, 1
./GuestPages_pl.po,  1, 2, 3, 0, 0, 0, 0, 1, 2
./IdentityPortlets_pl.po,  2, 7, 8, 0, 0, 0, 0, 2, 7
./InformationManagement_pl.po,  1, 2, 2, 0, 0, 0, 0, 1, 2
./PasswordManagement_pl.po,  1, 2, 2, 0, 0, 0, 0, 1, 2
./SystemComponents_pl.po,  2, 14, 12, 0, 0, 0, 0, 2, 14
./ErrorRsrc_pl.po,  21, 59, 57, 0, 0, 0, 0, 21, 59
./edit_pl.po,  3, 14, 9, 0, 0, 0, 0, 3, 14
./help_pl.po,  3, 12, 12, 0, 0, 0, 0, 3, 12
./maximize_pl.po,  4, 15, 14, 0, 0, 0, 0, 4, 15
./minimize_pl.po,  4, 13, 14, 0, 0, 0, 0, 4, 13
./print_pl.po,  3, 16, 13, 0, 0, 0, 0, 3, 16
./remove_pl.po,  3, 13, 11, 0, 0, 0, 0, 3, 13
./restore_pl.po,  2, 4, 4, 0, 0, 0, 0, 2, 4
./DefaultContainerPage_pl.po,  1, 1, 3, 0, 0, 0, 0, 1, 1
./SinglePortletSharedPage_pl.po,  2, 12, 11, 0, 0, 0, 0, 2, 12
./Welcome_pl.po,  1, 1, 1, 0, 0, 0, 0, 1, 1
./HeaderPortletHelpRsrc_pl.po,  0, 0, 0, 7, 1002, 0, 0, 7, 1002
./HeaderPortletRsrc_pl.po,  65, 686, 656, 17, 204, 4, 14, 86, 904
./SessionHandlerRsrc_pl.po,  17, 60, 57, 0, 0, 0, 0, 17, 60
./SessionTimeoutWarningPortletRsrc_pl.po,  13, 77, 75, 2, 66, 0, 0, 15, 143
./PageCategoryComplexPrefEditorRsrc_pl.po,  9, 58, 58, 0, 0, 0, 0, 9, 58
./SharedPagePortletRsrc_pl.po,  27, 113, 122, 0, 0, 1, 2, 28, 115
./AdminJspRsrc_pl.po,  87, 492, 434, 64, 326, 17, 198, 168, 1016
./PortletFileUploadRsrc_pl.po,  6, 51, 45, 0, 0, 0, 0, 6, 51
./IDMWelcomeMessageRsrc_pl.po,  15, 115, 117, 0, 0, 0, 0, 15, 115
./MessageHelpRsrc_pl.po,  2, 36, 35, 0, 0, 0, 0, 2, 36
./MessageRsrc_pl.po,  10, 165, 140, 0, 0, 0, 0, 10, 165
./WelcomeMessageRsrc_pl.po,  18, 211, 187, 0, 0, 0, 0, 18, 211
./ChalRespRsrc_pl.po,  5, 23, 22, 0, 0, 0, 0, 5, 23
./CheckPasswordSyncStatusRsrc_pl.po,  5, 24, 28, 0, 0, 0, 0, 5, 24
./HintChangeRsrcPortlet_pl.po,  5, 23, 23, 0, 0, 0, 0, 5, 23
./PwdChgRsrc_pl.po,  7, 34, 33, 0, 0, 0, 0, 7, 34
./PwdPolicyStatusRsrc_pl.po,  5, 23, 23, 0, 0, 0, 0, 5, 23
./SetPreferredLocaleRsrc_pl.po,  5, 23, 28, 0, 0, 0, 0, 5, 23
./EboPortalTagRsrc_pl.po,  7, 59, 59, 0, 0, 0, 0, 7, 59
./NavigationHelperRsrc_pl.po,  5, 48, 49, 0, 0, 0, 0, 5, 48
./EboPortletProducerExcRsrc_pl.po,  1, 6, 8, 0, 0, 0, 0, 1, 6
./ThemeExceptionRsrc_pl.po,  29, 229, 221, 0, 0, 0, 0, 29, 229
./UIQueryServletRsrc_pl.po,  23, 232, 212, 0, 0, 0, 0, 23, 232
./AuthTokenGeneratorRsrc_pl.po,  0, 0, 0, 7, 46, 13, 106, 20, 152
./SSOFilterRsrc_pl.po,  0, 0, 0, 1, 8, 5, 39, 6, 47
./JAASManagerRsrc_pl.po,  0, 0, 0, 1, 5, 0, 0, 1, 5
./AntiCsrfServletFilterRsrc_pl.po,  0, 0, 0, 0, 0, 1, 12, 1, 12
./BootRsrc_pl.po,  6, 35, 38, 0, 0, 0, 0, 6, 35
./EboBootServletRsrc_pl.po,  2, 11, 12, 0, 0, 0, 0, 2, 11
./Utopia37_AppConfig_pl.po,  364, 992, 1049, 124, 322, 61, 528, 549, 1842
./Associations_pl.po,  1, 2, 3, 0, 0, 0, 0, 1, 2
./CreateUserOrGroup_pl.po,  1, 4, 4, 0, 0, 0, 0, 1, 4
./DirectorySearch_pl.po,  1, 2, 2, 0, 0, 0, 0, 1, 2
./MyOrgChart_pl.po,  1, 2, 2, 0, 0, 0, 0, 1, 2
./MyProfile_pl.po,  1, 2, 2, 0, 0, 0, 0, 1, 2
./DataImportExportRsrc_pl.po,  32, 261, 244, 2, 17, 0, 0, 34, 278
./ForgotPasswordRsrc_pl.po,  126, 717, 694, 8, 41, 8, 52, 142, 810
./PasswordChangeRsrc_pl.po,  40, 214, 207, 9, 61, 6, 25, 55, 300
./APWASelectorRsrc_pl.po,  3, 21, 27, 0, 0, 0, 0, 3, 21
./APWAActionsRsrc_pl.po,  96, 776, 836, 3, 31, 2, 28, 101, 835
./APWABeansRsrc_pl.po,  9, 84, 89, 0, 0, 0, 0, 9, 84
./TeamsRsrc_pl.po,  18, 19, 19, 39, 211, 9, 43, 66, 273
./AttributeDisplay_include_pl.po,  3, 5, 6, 0, 0, 0, 0, 3, 5
./AttributeEdit_include_pl.po,  19, 49, 45, 1, 3, 0, 0, 20, 52
./ComplexPrefPortlet_include_pl.po,  70, 229, 225, 0, 0, 0, 0, 70, 229
./DatePicker_include_pl.po,  4, 9, 7, 0, 0, 0, 0, 4, 9
./List_include_pl.po,  30, 70, 62, 0, 0, 0, 0, 30, 70
./ApplicationsHelpRsrc_pl.po,  2, 48, 43, 0, 0, 0, 0, 2, 48
./ApplicationsRsrc_pl.po,  78, 325, 316, 0, 0, 0, 0, 78, 325
./ContainerLookupRsrc_pl.po,  26, 183, 172, 0, 0, 0, 0, 26, 183
./CreateCustomEventRsrc_pl.po,  7, 104, 95, 0, 0, 0, 0, 7, 104
./CreateHelpRsrc_pl.po,  2, 54, 47, 0, 0, 0, 0, 2, 54
./CreatePasswordRsrc_pl.po,  126, 717, 694, 8, 41, 8, 52, 142, 810
./CreatePrefRsrc_pl.po,  79, 645, 586, 0, 0, 3, 11, 82, 656
./CreateRsrc_pl.po,  78, 640, 579, 0, 0, 3, 11, 81, 651
./DetailHelpRsrc_pl.po,  2, 63, 57, 0, 0, 0, 0, 2, 63
./DetailPrefRsrc_pl.po,  125, 1095, 1013, 1, 5, 7, 48, 133, 1148
./DetailRsrc_pl.po,  124, 1090, 1004, 1, 5, 7, 48, 132, 1143
./ExportPortletRsrc_pl.po,  18, 95, 83, 0, 0, 0, 0, 18, 95
./OrgChartPortletHelpRsrc_pl.po,  2, 81, 70, 0, 0, 0, 0, 2, 81
./OrgChartPortletRsrc_pl.po,  132, 1064, 958, 0, 0, 0, 0, 132, 1064
./OrgChartPref2PortletRsrc_pl.po,  61, 315, 304, 0, 0, 1, 16, 62, 331
./OrgChartPrefPortletRsrc_pl.po,  61, 583, 522, 0, 0, 0, 0, 61, 583
./ParamLookupHelpRsrc_pl.po,  2, 122, 113, 0, 0, 0, 0, 2, 122
./PrintRsrc_pl.po,  8, 56, 54, 1, 23, 0, 0, 9, 79
./ResourceRequestPrefRsrc_pl.po,  8, 57, 65, 0, 0, 0, 0, 8, 57
./ResourceRequestRsrc_pl.po,  5, 35, 36, 0, 0, 0, 0, 5, 35
./SearchListHelpRsrc_pl.po,  2, 88, 80, 0, 0, 0, 0, 2, 88
./SearchListPrefRsrc_pl.po,  126, 945, 853, 3, 32, 7, 36, 136, 1013
./SearchListRsrc_pl.po,  124, 938, 841, 3, 32, 7, 36, 134, 1006
./ThemeHelperPortletRsrc_pl.po,  5, 17, 16, 0, 0, 0, 0, 5, 17
./EditHelperRsrc_pl.po,  7, 59, 56, 1, 9, 0, 0, 8, 68
./EntityImageRsrc_pl.po,  4, 26, 23, 0, 0, 0, 0, 4, 26
./EmailUtilityRsrc_pl.po,  5, 25, 28, 0, 0, 0, 0, 5, 25
./IMUtilityRsrc_pl.po,  4, 18, 16, 0, 0, 0, 0, 4, 18
./ValidatorUtilRsrc_pl.po,  4, 35, 34, 0, 0, 0, 0, 4, 35
./AccessPermissionsRsrc_pl.po,  0, 0, 0, 33, 89, 0, 0, 33, 89
./EntityTreeRsrc_pl.po,  4, 50, 42, 0, 0, 0, 0, 4, 50
./IDMUIQueryServletRsrc_pl.po,  4, 30, 30, 0, 0, 0, 0, 4, 30
./ChallengeResponsePortlet_pl.po,  1, 3, 2, 0, 0, 0, 0, 1, 3
./ChallengeResponse_pl.po,  1, 3, 2, 0, 0, 0, 0, 1, 3
./HintChange_pl.po,  1, 3, 4, 0, 0, 0, 0, 1, 3
./PasswordChangePortlet_pl.po,  1, 2, 2, 0, 0, 0, 0, 1, 2
./PasswordChange_pl.po,  1, 2, 2, 0, 0, 0, 0, 1, 2
./PasswordMgmt_pl.po,  1, 2, 2, 0, 0, 0, 0, 1, 2
./PasswordSyncStatus_pl.po,  1, 3, 3, 0, 0, 0, 0, 1, 3
./PwdPolicyStatus_pl.po,  1, 3, 3, 0, 0, 0, 0, 1, 3
./ForgotPwdRsrc_pl.po,  5, 22, 22, 0, 0, 0, 0, 5, 22
./LoginRsrcPortlet_pl.po,  4, 19, 17, 0, 0, 0, 0, 4, 19
./ChallengeResponseHelpRsrc_pl.po,  2, 64, 58, 0, 0, 0, 0, 2, 64
./ChallengeResponseRsrc_pl.po,  10, 55, 48, 0, 0, 0, 0, 10, 55
./ForgotPasswordAdminHelpRsrc_pl.po,  4, 190, 173, 0, 0, 0, 0, 4, 190
./ForgotPasswordAdminRsrc_pl.po,  11, 58, 53, 2, 13, 0, 0, 13, 71
./PasswordChangeAdminHelpRsrc_pl.po,  2, 56, 51, 0, 0, 0, 0, 2, 56
./PasswordChangeAdminRsrc_pl.po,  11, 58, 52, 0, 0, 0, 0, 11, 58
./PasswordSyncStatusAdminRsrc_pl.po,  23, 150, 137, 1, 6, 0, 0, 24, 156
./GwtChallengeRespRsrc_pl.po,  8, 48, 55, 1, 2, 0, 0, 9, 50
./GwtChkPasswordSyncStatusRsrc_pl.po,  3, 10, 10, 2, 4, 1, 8, 6, 22
./GwtHintChangeRsrc_pl.po,  6, 22, 21, 1, 2, 0, 0, 7, 24
./GwtLocalePreferenceRsrc_pl.po,  7, 10, 10, 4, 12, 1, 14, 12, 36
./GwtPasswordChangeRsrc_pl.po,  6, 10, 10, 1, 2, 0, 0, 7, 12
./GwtPasswordPolicyStatusRsrc_pl.po,  5, 15, 16, 2, 6, 0, 0, 7, 21
./ChallengeRespRsrc_pl.po,  36, 191, 184, 5, 54, 1, 1, 42, 246
./ChkPasswordSyncStatusRsrc_pl.po,  7, 29, 34, 4, 27, 1, 8, 12, 64
./HintChangeRsrc_pl.po,  25, 112, 102, 4, 23, 2, 12, 31, 147
./PasswordPolicyStatusRsrc_pl.po,  10, 35, 35, 2, 9, 1, 5, 13, 49
./CheckAppSyncStatusServletRsrc_pl.po,  8, 17, 23, 1, 5, 0, 0, 9, 22
./PasswordManagementImplRsrc_pl.po,  0, 0, 0, 1, 4, 0, 0, 1, 4
